id,latitude,longitude,Country,Province,District,UniqueID
41,-17.8302152,31.0739244,ZWE,Harare,Harare,52
46,-17.83441535,31.07629174,ZWE,Harare,Harare,52
53,-17.83443199,31.07664954,ZWE,Harare,Harare,52
60,-17.83440816,31.07634684,ZWE,Harare,Harare,52
77,-17.8343489,31.0768459,ZWE,Harare,Harare,52
78,-17.83420596,31.07673598,ZWE,Harare,Harare,52
79,-17.83452937,31.07696955,ZWE,Harare,Harare,52
80,-17.83421262,31.07680765,ZWE,Harare,Harare,52
81,-17.8341459,31.07665092,ZWE,Harare,Harare,52
83,-17.83433125,31.07666806,ZWE,Harare,Harare,52
84,-17.8344191,31.07676409,ZWE,Harare,Harare,52
85,-17.83445874,31.07694093,ZWE,Harare,Harare,52
88,-17.8342859,31.07665693,ZWE,Harare,Harare,52
89,-17.83431147,31.07669943,ZWE,Harare,Harare,52
92,-17.83426684,31.07687421,ZWE,Harare,Harare,52
94,-17.83445226,31.07679935,ZWE,Harare,Harare,52
96,-17.83431147,31.07669943,ZWE,Harare,Harare,52
97,-17.37447274,30.19973574,ZWE,Mashonaland West,Makonde,1468
113,-17.83226617,30.92788238,ZWE,Harare,Harare,113
116,-18.7008716,29.38555109,ZWE,Midlands,Kwekwe,119
118,-17.94385939,30.85550313,ZWE,Mashonaland East,Seke,118
121,-17.55026553,31.3688289,ZWE,Mashonaland Central,Bindura,1206
128,-17.55022888,31.36877888,ZWE,Mashonaland Central,Bindura,1206
130,-17.54676919,31.37104642,ZWE,Mashonaland Central,Bindura,1206
144,-18.70083366,29.38551235,ZWE,Midlands,Kwekwe,119
148,-17.37455928,30.19975134,ZWE,Mashonaland West,Makonde,1468
161,-20.08364546,28.52099863,ZWE,Bulawayo,Bulawayo,161
169,-19.2491101,27.64305082,ZWE,Matabeleland North,Tsholotsho,169
181,-17.56435117,31.43049781,ZWE,Mashonaland Central,Bindura,181
183,-18.74446835,29.26765883,ZWE,Midlands,Kwekwe,183
186,-20.10171469,28.50607745,ZWE,Bulawayo,Bulawayo,186
190,-17.37444261,30.19976868,ZWE,Mashonaland West,Makonde,1468
191,-17.8343476,31.07654079,ZWE,Harare,Harare,52
193,-17.5504012,31.36877775,ZWE,Mashonaland Central,Bindura,1206
195,-17.55038943,31.36878493,ZWE,Mashonaland Central,Bindura,1206
197,-17.8343476,31.07654079,ZWE,Harare,Harare,52
203,-18.72506796,29.24160473,ZWE,Midlands,Kwekwe,1480
224,-18.91395468,29.82380303,ZWE,Midlands,Kwekwe,224
225,-18.80881086,29.24073095,ZWE,Midlands,Kwekwe,225
310,-17.3738353,30.06717396,ZWE,Mashonaland West,Makonde,891
656,-17.83443266,31.07653103,ZWE,Harare,Harare,52
1151,-17.58193883,31.36738142,ZWE,Mashonaland Central,Bindura,1151
1154,-20.07946123,28.50863662,ZWE,Bulawayo,Bulawayo,1154
1155,-20.07955958,28.5086003,ZWE,Bulawayo,Bulawayo,1154
1279,-17.72237165,31.38469528,ZWE,Mashonaland East,Goromonzi,1279
1280,-17.72239225,31.38472291,ZWE,Mashonaland East,Goromonzi,1279
1308,-20.17439828,28.53602277,ZWE,Bulawayo,Bulawayo,1308
1573,-18.80888692,29.24073673,ZWE,Midlands,Kwekwe,225
1574,-18.80875466,29.24074636,ZWE,Midlands,Kwekwe,225
1575,-18.80883028,29.24071518,ZWE,Midlands,Kwekwe,225
229,-17.39028483,30.19490788,ZWE,Mashonaland West,Makonde,1147
270,-19.28686891,27.65524633,ZWE,Matabeleland North,Tsholotsho,1263
339,-17.3760047,30.2018321,ZWE,Mashonaland West,Makonde,1468
389,-18.76902906,29.45261204,ZWE,Midlands,Kwekwe,1284
399,-17.67190928,31.48941298,ZWE,Mashonaland East,Goromonzi,1176
470,-13.9723831,33.7979793,MWI,Lilongwe,  ,470
478,-13.9931286,33.8155485,MWI,Lilongwe,  ,858
479,-13.9931286,33.8155485,MWI,Lilongwe,  ,858
480,-13.9723831,33.7979793,MWI,Lilongwe,  ,470
523,-13.9871537,33.8037302,MWI,Lilongwe,  ,607
1018,-19.28692539,27.65483431,ZWE,Matabeleland North,Tsholotsho,1263
1175,-17.67210908,31.48924122,ZWE,Mashonaland East,Goromonzi,1176
1569,-17.76431689,31.48693452,ZWE,Mashonaland East,Goromonzi,1571
1570,-17.7644242,31.48683825,ZWE,Mashonaland East,Goromonzi,1571
1582,-13.97129237,33.7985033,MWI,Lilongwe,  ,470
